SK_ID_CURR,TARGET
249397,0.12278117
249398,0.53324974
249400,0.45541936
249403,0.5918681
249412,0.6225337
249421,0.65727603
249422,0.53840107
249426,0.31209055
249445,0.56827974
249460,0.50478184
249465,0.04870673
249467,0.050004363
249481,0.5676565
249495,0.37547436
249496,0.30358312
249505,0.42794758
249507,0.17163709
249523,0.50478184
249528,0.40119374
249532,0.53943294
249534,0.43367407
249540,0.14668408
249542,0.6284624
249557,0.50478184
249559,0.7315664
249578,0.09689425
249581,0.08295226
249588,0.6413397
249595,0.18818249
249603,0.62451243
249615,0.16391967
249630,0.30531257
249636,0.27737266
249640,0.271621
249648,0.07973984
249657,0.18288325
249661,0.14147931
249664,0.06497956
249668,0.5614362
249677,0.61307335
249681,0.6030746
249687,0.5114207
249688,0.5562908
249695,0.77035487
249703,0.19798759
249705,0.39441732
249718,0.64931434
249719,0.5475072
249720,0.48305112
249726,0.14125286
249728,0.35198084
249742,0.249252
249764,0.64443135
249768,0.38211817
249770,0.38312465
249774,0.24835946
249779,0.6077503
249783,0.12764238
249801,0.6747437
249808,0.4772839
249818,0.03533948
249820,0.72923404
249832,0.75282544
249839,0.31840512
249843,0.50920665
249845,0.26880515
249847,0.5369535
249878,0.65761656
249883,0.33864117
249895,0.6040153
249898,0.36477232
249906,0.6368658
249909,0.1419074
249913,0.25808367
249920,0.6057912
249921,0.053258076
249928,0.6128404
249941,0.3380171
249951,0.050299577
249955,0.51798314
250020,0.22843036
250022,0.08301874
250026,0.29456368
250038,0.6408533
250045,0.4400839
250048,0.3969867
250049,0.14181013
250051,0.43182206
250056,0.5538387
250073,0.15554446
250085,0.12553206
250088,0.47338647
250091,0.46815765
250092,0.41519266
250093,0.1256489
250095,0.50478184
250098,0.5632636
250105,0.26870865
250114,0.78178954
250127,0.61474633
250134,0.64293027
250137,0.051891383
250153,0.60097295
250156,0.37187856
250176,0.5234504
250188,0.18631576
250189,0.48350617
250211,0.25375792
250212,0.57527167
250217,0.13011196
250226,0.5642792
250236,0.7796942
250237,0.4282319
250246,0.2924938
250270,0.5509032
250276,0.50478184
250299,0.2778296
250311,0.08994361
250312,0.57619834
250319,0.27221847
250324,0.4145834
250331,0.25373426
250340,0.37826806
250347,0.062362786
250354,0.50478184
250358,0.5357957
250359,0.24161746
250361,0.5903973
250363,0.34361157
250371,0.750466
250377,0.50478184
250381,0.44862163
250391,0.2806936
250415,0.026888203
250416,0.5503126
250430,0.6789423
250431,0.1899369
250438,0.52879137
250444,0.54424983
250453,0.44951707
250458,0.40702164
250462,0.8462931
250469,0.15682335
250473,0.35243458
250481,0.6332894
250498,0.7207479
250502,0.53186744
250508,0.43956548
250514,0.14198807
250521,0.23310147
250522,0.6607232
250530,0.07722611
250531,0.021985993
250533,0.04646296
250539,0.50857687
250541,0.23909287
250545,0.71557635
250557,0.6666046
250576,0.34166214
250579,0.08301953
250585,0.7230018
250586,0.22794577
250591,0.62657183
250592,0.50478184
250596,0.27705827
250616,0.46556997
250617,0.28234988
250632,0.5491298
250636,0.50354016
250640,0.5064425
250657,0.5573978
250658,0.6164801
250661,0.47501218
250684,0.56462187
250685,0.3599213
250691,0.5857545
250692,0.21928185
250712,0.12666117
250713,0.20079647
250719,0.5546561
250737,0.59631777
250749,0.09513573
250772,0.35077232
250773,0.70223784
250774,0.4950965
250781,0.5417966
250783,0.11711978
250810,0.51836103
250814,0.2784126
250819,0.38375226
250831,0.18126416
250855,0.14365536
250867,0.66144437
250878,0.3041475
250887,0.0740496
250889,0.08064772
250890,0.2460765
250900,0.46900266
250904,0.5161733
250909,0.28748918
250913,0.07053724
250914,0.08427425
250915,0.5539538
250918,0.50478184
250922,0.60968655
250925,0.6310815
250939,0.59937996
250949,0.13644633
250956,0.13040066
250961,0.26236552
250963,0.37358993
250965,0.58880794
250968,0.2193523
250970,0.13252339
250981,0.38900584
250990,0.13180603
251001,0.6211727
251002,0.2752109
251011,0.6124364
251013,0.119774766
251021,0.26554924
251022,0.19905885
251029,0.50478184
251046,0.5421772
251047,0.19160151
251058,0.0780846
251063,0.508186
251064,0.55244595
251073,0.7111498
251083,0.24944282
251085,0.6789184
251091,0.50478184
251096,0.42051482
251105,0.6933862
251115,0.34326905
251123,0.15759033
251133,0.6087001
251152,0.50478184
251165,0.46895054
251180,0.35387176
251196,0.7040313
251197,0.5697719
251214,0.16989715
251215,0.7676751
251217,0.47971553
251219,0.25115243
251233,0.1538516
251234,0.4869949
251245,0.24578291
251248,0.6923102
251255,0.0038460614
251267,0.02252932
251272,0.25221348
251276,0.13862857
251288,0.43618774
251297,0.27041146
251298,0.199854
251300,0.48750183
251301,0.45600417
251302,0.5677968
251303,0.6224621
251311,0.3842676
251314,0.41616747
251322,0.2892868
251324,0.4957424
251333,0.51972115
251336,0.61909074
251341,0.13942273
251346,0.20218869
251370,0.46088326
251378,0.25750208
251396,0.4166146
251401,0.50478184
251413,0.12614112
251422,0.11795581
251423,0.2862902
251434,0.64735645
251436,0.3241119
251443,0.35548848
251445,0.43037006
251455,0.11694001
251465,0.45808423
251470,0.29993427
251475,0.7909179
251488,0.24673991
251498,0.5479183
251504,0.30650967
251506,0.5800488
251530,0.50478184
251534,0.3259139
251538,0.6113422
251543,0.27225754
251557,0.5261285
251558,0.36981526
251567,0.17888778
251575,0.24671052
251579,0.3656309
251598,0.66200596
251599,0.56196034
251606,0.17056231
251608,0.30385438
251620,0.6575407
251624,0.2595723
251629,0.56761634
251631,0.37908775
251654,0.6182731
251671,0.06317115
251677,0.30790442
251682,0.3469778
251684,0.51956433
251689,0.50478184
251700,0.42412007
251716,0.23092969
251719,0.5432573
251727,0.35001826
251731,0.6552627
251732,0.3577733
251737,0.28484195
251744,0.5271674
251750,0.56221783
251754,0.66241956
251759,0.06726228
251761,0.66988254
251762,0.7034506
251765,0.22696257
251768,0.56913984
251770,0.21794298
251777,0.10126016
251786,0.10344338
251795,0.6236695
251805,0.38106734
251833,0.45043355
251839,0.17637755
251848,0.72442245
251851,0.5166325
251893,0.054109022
251909,0.25881132
251918,0.4077187
251920,0.5253188
251922,0.7041345
251923,0.69863564
251926,0.58229643
251933,0.14209317
251938,0.53844196
251948,0.6699919
251955,0.5076485
251956,0.5403423
251957,0.12605137
251964,0.50478184
251965,0.29996315
251966,0.23697715
251972,0.24729598
251980,0.12548268
252003,0.15509123
252016,0.5306468
252028,0.41852137
252032,0.08298377
252046,0.116814554
252054,0.111675195
252060,0.57724816
252073,0.23042111
252088,0.11486181
252092,0.098712735
252096,0.5966045
252113,0.06005452
252115,0.13337615
252121,0.06280268
252133,0.54527926
252135,0.16509308
252145,0.547613
252151,0.036204726
252167,0.46903098
252169,0.6611464
252175,0.6506524
252189,0.5435748
252190,0.6594417
252191,0.5967206
252198,0.52453303
252212,0.6033943
252223,0.12463053
252224,0.5592026
252228,0.7164526
252253,0.068028614
252257,0.6218184
252261,0.5674195
252265,0.50478184
252272,0.6285932
252273,0.5304929
252286,0.7649185
252312,0.09298362
252322,0.4189184
252326,0.50810593
252332,0.50478184
252345,0.5502777
252348,0.3291812
252354,0.47972184
252358,0.43859783
252364,0.6420646
252366,0.7440466
252369,0.54472315
252374,0.52206093
252382,0.35054952
252417,0.71908396
252425,0.6009531
252426,0.63915706
252429,0.50478184
252434,0.7386791
252447,0.3565776
252450,0.07907285
252452,0.58818644
252460,0.2525245
252463,0.45127508
252465,0.52102476
252492,0.52370614
252493,0.62938225
252518,0.460016
252522,0.6599925
252524,0.17297469
252531,0.32344356
252533,0.5968036
252540,0.5619219
252543,0.56272125
252544,0.17877302
252555,0.2120438
252558,0.5961168
252562,0.15286988
252565,0.75375605
252568,0.0317423
252569,0.20561501
252573,0.49313772
252582,0.12554844
252596,0.3134378
252599,0.26316476
252603,0.29443
252606,0.23974235
252630,0.24101704
252636,0.2713135
252651,0.40104306
252653,0.07626212
252679,0.6503858
252682,0.71032506
252687,0.6145576
252713,0.06929524
252715,0.07349584
252721,0.62390924
252726,0.30539763
252746,0.56206495
252754,0.085059516
252760,0.121415645
252762,0.7547153
252763,0.3281262
252764,0.5299747
252768,0.23053612
252773,0.57014185
252774,0.2595837
252782,0.54430634
252784,0.28785017
252797,0.36097234
252798,0.25772205
252809,0.5363152
252819,0.093587965
252840,0.29859036
252862,0.05921984
252863,0.58207464
252865,0.38351077
252870,0.37714896
252880,0.4307008
252881,0.20264217
252888,0.57038206
252889,0.4608333
252894,0.46392098
252899,0.50478184
252911,0.1478517
252918,0.03857573
252926,0.24214399
252929,0.43014285
252932,0.50478184
252939,0.52223504
252940,0.50478184
252970,0.054814942
252971,0.15757431
252980,0.5099415
252981,0.27875036
252986,0.42776254
252990,0.10131659
253004,0.5529269
253011,0.31188956
253015,0.10094701
253022,0.12792821
253032,0.14947101
253044,0.7005787
253056,0.22727065
253065,0.41105032
253066,0.54022276
253067,0.50478184
253079,0.20781082
253088,0.31122968
253098,0.5158151
253099,0.5976292
253112,0.37623772
253113,0.55511725
253133,0.55570626
253149,0.4609693
253151,0.14547126
253153,0.27104905
253160,0.24541016
253164,0.14978646
253169,0.5441983
253177,0.06512295
253183,0.6279544
253198,0.50478184
253206,0.58804935
253214,0.43052644
253218,0.48490694
253224,0.2570024
253227,0.12094969
253231,0.2901091
253247,0.50478184
253251,0.45729262
253262,0.45874336
253264,0.5031039
253265,0.50478184
253273,0.50478184
253275,0.1582932
253278,0.105544716
253284,0.5736527
253298,0.3620621
253313,0.6356436
253317,0.16848277
253322,0.5688006
253326,0.30618164
253332,0.6828227
253338,0.1949422
253339,0.05771163
253346,0.092524804
253348,0.6157802
253350,0.1293794
253357,0.5012482
253363,0.48767263
253365,0.12882577
253369,0.27491826
253373,0.73659027
253378,0.42251724
253383,0.6161501
253392,0.23925753
253395,0.16519518
253398,0.3494711
253410,0.5765816
253419,0.20322059
253420,0.4919175
253421,0.50478184
253441,0.47849768
253442,0.015565625
253446,0.16213508
253447,0.6204441
253465,0.2512727
253488,0.5319151
253492,0.25267574
253499,0.9031593
253500,0.6019964
253501,0.5243688
253509,0.22130316
253521,0.40576386
253534,0.11860646
253544,0.4278402
253555,0.5603108
253557,0.5509739
253559,0.19701804
253583,0.68297136
253587,0.46329084
253589,0.2361103
253591,0.35074142
253596,0.21900347
253600,0.15697713
253605,0.11091948
253620,0.34750745
253628,0.17186841
253631,0.5457757
253634,0.07477413
253639,0.20782085
253641,0.55402654
253661,0.23226036
253672,0.4327457
253679,0.23547953
253683,0.6071454
253696,0.13099949
253706,0.33650964
253708,0.50269234
253712,0.26387012
253717,0.13940729
253720,0.2133037
253731,0.6328303
253734,0.61818445
253743,0.32307047
253744,0.3151393
253748,0.24421032
253754,0.3186022
253761,0.33942214
253787,0.6271545
253788,0.34705263
253796,0.6625784
253826,0.7121635
253829,0.59187746
253837,0.046549022
253841,0.6923035
253843,0.29674312
253844,0.55138606
253845,0.4069487
253849,0.60917985
253854,0.110486105
253861,0.18332967
253863,0.14614718
253875,0.5464171
253891,0.30015448
253894,0.57812005
253895,0.7557578
253918,0.65698993
253930,0.08104072
253939,0.30927232
253940,0.57804614
253945,0.7061104
253950,0.15874316
253951,0.006424385
253964,0.6979378
253967,0.5447095
253975,0.7921912
253986,0.16302843
253998,0.75703263
254017,0.5704892
254025,0.6170966
254026,0.08540615
254031,0.53188705
254035,0.25502327
254040,0.55826515
254042,0.16595756
254047,0.592336
254051,0.6954689
254056,0.25436386
254060,0.55402106
254068,0.40696692
254073,0.6018197
254088,0.19890667
254100,0.17907465
254110,0.67721784
254115,0.10534474
254116,0.6517126
254125,0.27828804
254130,0.24384332
254135,0.50478184
254149,0.27366114
254161,0.3711312
254167,0.2542363
254176,0.5007052
254205,0.12857579
254226,0.049594484
254228,0.52664375
254238,0.18828087
254242,0.55399996
254257,0.74076366
254261,0.36305192
254280,0.38614997
254295,0.14642702
254316,0.6024598
254325,0.6636779
254326,0.41542134
254327,0.062255125
254335,0.3482177
254342,0.61869824
254347,0.5866757
254355,0.39466524
254358,0.18390536
254359,0.15414463
254368,0.2630942
254376,0.41026187
254382,0.6477958
254383,0.6315627
254390,0.40209663
254392,0.6612418
254394,0.055549365
254400,0.034824483
254406,0.4009051
254411,0.36606973
254421,0.36752498
254435,0.5612427
254437,0.19308233
254440,0.12371771
254460,0.49909404
254470,0.1844242
254471,0.4936472
254472,0.25417975
254483,0.71820825
254493,0.11109072
254513,0.14725293
254518,0.63809097
254520,0.4848135
254534,0.33513898
254537,0.50801814
254562,0.3815869
254567,0.19408777
254577,0.5422011
254578,0.3842524
254580,0.60863304
254586,0.2774346
254591,0.5247609
254593,0.05165907
254597,0.7687307
254599,0.075971514
254613,0.33333623
254629,0.5083981
254631,0.2904592
254633,0.4224117
254639,0.27221066
254642,0.46012002
254650,0.4783286
254659,0.42707834
254662,0.5779327
254671,0.6113195
254672,0.20824036
254674,0.5656049
254676,0.5629789
254679,0.14486913
254701,0.4220713
254722,0.10330466
254728,0.090374716
254742,0.109954044
254748,0.28517637
254750,0.06691486
254751,0.32353577
254753,0.6211161
254773,0.57086575
254783,0.28117403
254805,0.50478184
254806,0.6216194
254810,0.37903002
254817,0.50478184
254820,0.3832716
254829,0.6164476
254835,0.15691501
254837,0.46358123
254843,0.60231036
254850,0.28604898
254858,0.45419523
254861,0.08078633
254884,0.20833692
254885,0.6224354
254890,0.11176418
254910,0.70297134
254916,0.26668072
254917,0.26536134
254920,0.22595304
254926,0.14170675
254928,0.4042592
254930,0.6005509
254937,0.5164589
254940,0.25446174
254953,0.5755109
254956,0.1484772
254969,0.54704845
254982,0.30382085
254988,0.48704416
254998,0.16537938
255013,0.61608154
255017,0.2813776
255018,0.358586
255029,0.5023838
255033,0.7388035
255035,0.56781006
255061,0.56425023
255067,0.07485333
255068,0.22616099
255070,0.5604818
255084,0.50478184
255096,0.44186014
255106,0.08165529
255114,0.57808334
255117,0.23617534
255135,0.6082198
255142,0.5212333
255143,0.32417545
255146,0.5560634
255155,0.27872565
255156,0.57562435
255158,0.21774235
255167,0.31413275
255172,0.3906298
255199,0.1179693
255204,0.2292712
255206,0.5379521
255210,0.5752638
255226,0.40604714
255230,0.21989945
255253,0.32016814
255259,0.22635579
255260,0.35353053
255278,0.45535558
255288,0.23015013
255312,0.50478184
255317,0.50478184
255319,0.4785335
255320,0.5167039
255322,0.17792392
255332,0.7278678
255337,0.29334477
255344,0.10414303
255347,0.55331695
255348,0.19004184
255351,0.35758248
255366,0.47736394
255371,0.0786679
255372,0.08047422
255373,0.59805477
255377,0.50478184
255378,0.4948723
255405,0.5816646
255408,0.36786512
255425,0.61194545
255434,0.64277124
255441,0.19205563
255442,0.80120444
255451,0.60396695
255486,0.15128884
255490,0.7495944
255493,0.1881391
255501,0.40885982
255503,0.32384568
255515,0.45128906
255522,0.40420836
255526,0.4121074
255538,0.5988199
255541,0.1692803
255546,0.5971705
255549,0.13610543
255557,0.1915088
255564,0.57952154
255568,0.17696685
255572,0.25693926
255581,0.35348663
255585,0.13633852
255586,0.635818
255596,0.7067554
255598,0.33246988
255600,0.32445893
255619,0.1838928
255620,0.087415524
255623,0.36389762
255631,0.31442702
255632,0.6370316
255633,0.39852926
255646,0.098549224
255647,0.5384705
255649,0.2202378
255659,0.46250427
255666,0.078680634
255669,0.41308403
255674,0.22820988
255675,0.088266395
255678,0.5721833
255682,0.68391156
255690,0.76099193
255691,0.09597721
255694,0.7473727
255706,0.2106567
255717,0.42411277
255720,0.17644739
255723,0.5945017
255724,0.53246254
255729,0.055266548
255731,0.50478184
255733,0.17046541
255734,0.36027983
255738,0.62786865
255760,0.06770567
255766,0.26541808
255770,0.28767416
255772,0.12660816
255775,0.4786378
255776,0.23786607
255786,0.11266642
255795,0.25488624
255797,0.68191373
255810,0.13137716
255813,0.13329136
255829,0.50478184
255830,0.13820893
255832,0.15570898
255847,0.5715941
255853,0.50478184
255876,0.16029286
255881,0.11247795
255883,0.17730244
255891,0.25098783
255899,0.3361807
255900,0.6187792
255906,0.6069086
255907,0.40918922
255911,0.5429812
255921,0.40622276
255925,0.7206403
255930,0.61233693
255941,0.04174997
255948,0.06365496
255969,0.731594
255973,0.45293093
255974,0.42688248
255976,0.6025451
255977,0.17802946
255978,0.27347162
255981,0.40785652
255988,0.34850007
255990,0.26326373
255992,0.55093086
255998,0.040537346
256015,0.56843853
256016,0.5039312
256036,0.33352503
256045,0.347665
256050,0.26260862
256066,0.74834704
256076,0.5440327
256080,0.22315545
256083,0.674797
256086,0.3365299
256103,0.23680091
256108,0.13482547
256114,0.36648348
256115,0.58064103
256139,0.50478184
256141,0.2490555
256146,0.20815566
256150,0.26843104
256177,0.50934637
256179,0.32984886
256194,0.31224358
256195,0.5633595
256200,0.67475724
256204,0.32516295
256205,0.6554688
256213,0.30503714
256222,0.31415388
256224,0.5275836
256235,0.50478184
256264,0.13642369
256268,0.50478184
256276,0.55080324
256277,0.17758542
256282,0.13627522
256285,0.10102177
256293,0.078427315
256294,0.33123407
256296,0.69034994
256297,0.3250248
256315,0.31342858
256317,0.36516622
256334,0.6698862
256339,0.22192909
256342,0.7485055
256345,0.31993783
256348,0.5726941
256350,0.4390507
256351,0.11695414
256357,0.45928937
256375,0.50478184
256377,0.3957114
256379,0.20002092
256392,0.057990983
256398,0.10267604
256419,0.36590904
256422,0.11456634
256424,0.115827225
256431,0.08037926
256432,0.33407944
256438,0.5572172
256459,0.09126785
256460,0.6057687
256506,0.67919767
256507,0.16671163
256511,0.50478184
256513,0.62775844
256519,0.50478184
256533,0.16284887
256539,0.47161815
256590,0.41499788
256606,0.71050084
256614,0.37785843
256642,0.5570384
256644,0.13578229
256653,0.49273914
256663,0.21990426
256666,0.33406043
256669,0.459304
256678,0.26462597
256685,0.50478184
256705,0.3045283
256708,0.34778625
256713,0.32481155
256715,0.5808527
256718,0.46951076
256745,0.56407297
256752,0.11446844
256753,0.54952204
256754,0.13177043
256763,0.117218696
256772,0.49224886
256773,0.6338618
256774,0.6497316
256776,0.6961219
256783,0.47449476
256790,0.22649299
256801,0.65347534
256802,0.78118926
256803,0.6041281
256808,0.16961782
256809,0.30896443
256810,0.5927913
256818,0.26029176
256824,0.113421045
256825,0.20758674
256826,0.14188801
256829,0.14279258
256834,0.3845691
256843,0.75562185
256866,0.6543381
256875,0.21004783
256876,0.2552374
256887,0.50478184
256888,0.34918204
256894,0.31779176
256909,0.30486563
256918,0.66837746
256927,0.50478184
256931,0.20421445
256933,0.6072594
256937,0.6121451
256950,0.5544475
256955,0.19268773
256962,0.49362966
256972,0.15523396
256985,0.56035334
256987,0.62533903
256993,0.09480521
257000,0.5923426
257017,0.09486444
257019,0.4101914
257020,0.5883924
257022,0.26339552
257023,0.47729975
257025,0.3870928
257050,0.26590124
257056,0.19838928
257060,0.670385
257064,0.29611912
257066,0.12885791
257071,0.28043634
257073,0.1693929
257076,0.05013067
257084,0.52736884
257088,0.410484
257102,0.35867086
257118,0.4389848
257119,0.5898599
257120,0.23984827
257131,0.50478184
257145,0.67433465
257150,0.24337281
257154,0.40548873
257169,0.5406262
257192,0.6010333
257200,0.27506644
257204,0.1651529
257205,0.68367654
257213,0.2779684
257216,0.27061334
257219,0.2505333
257232,0.5149296
257234,0.31200725
257244,0.576521
257251,0.12402904
257255,0.34321252
257260,0.19889745
257263,0.61402667
257267,0.50478184
257277,0.4451126
257293,0.26654044
257294,0.47739634
257304,0.045672324
257307,0.11507411
257312,0.2070349
257324,0.572299
257325,0.6289885
257326,0.37672135
257353,0.13038449
257354,0.12534425
257369,0.50478184
257372,0.21429332
257375,0.25570947
257388,0.5083168
257393,0.46286806
257395,0.13313855
257399,0.5521535
257406,0.22694393
257409,0.5898855
257437,0.54184073
257441,0.2712173
257442,0.50553465
257473,0.1466342
257476,0.28388864
257477,0.6808589
257483,0.79723394
257500,0.6216472
257506,0.52067846
257508,0.4140793
257511,0.8137817
257514,0.11362694
257527,0.6541652
257528,0.5352042
257545,0.5749198
257546,0.30311093
257548,0.2300106
257551,0.22603892
257564,0.6751735
257565,0.5517699
257567,0.6297289
257572,0.25974196
257575,0.5596032
257577,0.7518846
257578,0.09513172
257585,0.12109736
257589,0.61089665
257590,0.4909671
257594,0.4325512
257596,0.23308992
257614,0.5970547
257618,0.52009714
257624,0.6258441
257632,0.10372494
257638,0.39947566
257644,0.55257654
257650,0.43366736
257653,0.5876658
257660,0.64015555
257663,0.26699466
257665,0.6581257
257677,0.6430705
257678,0.290346
257690,0.5717531
257700,0.27261186
257711,0.74923503
257712,0.61949897
257715,0.26168123
257718,0.11517252
257720,0.38173595
257740,0.5961357
257748,0.6518311
257765,0.3489014
257768,0.56065863
257777,0.15315074
257778,0.54776406
257785,0.50478184
257789,0.5287767
257794,0.56318635
257796,0.2104398
257821,0.10681884
257823,0.7259308
257832,0.25097185
257844,0.7100139
257848,0.57291967
257854,0.38130692
257861,0.6569545
257872,0.50478184
257875,0.36422428
257876,0.50478184
257883,0.12801999
257888,0.033424314
257895,0.29357588
257900,0.22968407
257906,0.11986241
257907,0.5495362
257920,0.59461355
257921,0.5404343
257926,0.15800413
257932,0.15635258
257940,0.06649909
257947,0.59401053
257953,0.5755847
257958,0.11096251
257967,0.38803366
257977,0.23852783
257986,0.3273109
258012,0.6499786
258013,0.3502889
258031,0.21717791
258034,0.18448934
258037,0.6517773
258051,0.567945
258056,0.18949825
258058,0.21916686
258066,0.659586
258074,0.34468275
258077,0.101732194
258090,0.44711304
258109,0.37682208
258114,0.2648433
258124,0.18725361
258127,0.6633509
258141,0.23645057
258148,0.4067568
258151,0.5082198
258163,0.15535946
258166,0.14783219
258169,0.06069426
258179,0.5500045
258190,0.40683794
258193,0.25352138
258207,0.7482032
258220,0.20788963
258222,0.44287497
258223,0.17259203
258225,0.079908535
258227,0.047892276
258231,0.6069114
258233,0.651833
258249,0.13031085
258255,0.15998042
258259,0.49824634
258276,0.20251577
258281,0.73912066
258302,0.18020129
258305,0.33812848
258310,0.35202548
258334,0.579291
258335,0.54867375
258338,0.15811928
258345,0.38477913
258360,0.088221855
258363,0.31685787
258381,0.70505816
258384,0.54989856
258387,0.30041707
258400,0.60200554
258402,0.2156553
258406,0.7180386
258408,0.7171944
258432,0.081533
258443,0.078516155
258461,0.15776324
258488,0.50478184
258489,0.37684822
258508,0.5678284
258524,0.07323592
258527,0.13612121
258545,0.08814923
258549,0.58663094
258560,0.6719507
258565,0.50478184
258567,0.30423632
258575,0.62571853
258590,0.24924341
258591,0.50478184
258592,0.4097127
258603,0.5329237
258606,0.4053475
258610,0.33257654
258627,0.39409372
258631,0.10870909
258637,0.5557144
258638,0.5605328
258640,0.5254905
258645,0.06189507
258651,0.3656789
258652,0.6041416
258653,0.059477124
258662,0.2888392
258663,0.17041978
258671,0.18178624
258679,0.34620056
258685,0.25990817
258686,0.7139588
258697,0.07651324
258705,0.64197195
258723,0.4961687
258724,0.24923453
258734,0.1803769
258763,0.4725813
258764,0.08660215
258771,0.3842781
258773,0.5321142
258782,0.4985045
258784,0.14352535
258790,0.29586455
258811,0.24092883
258817,0.28572172
258818,0.50533086
258832,0.6275402
258837,0.64113766
258841,0.5957334
258842,0.4074397
258843,0.3756708
258860,0.111448176
258875,0.36441287
258881,0.32999468
258887,0.054641504
258889,0.3705752
258924,0.5736413
258925,0.5929027
258948,0.44669124
258949,0.2724389
258963,0.63669574
258964,0.1752966
258966,0.72552043
258973,0.50478184
258974,0.1727478
258979,0.456872
258989,0.50478184
258997,0.50478184
259001,0.41025054
259013,0.66374236
259018,0.496823
259020,0.77093536
259031,0.49885282
259044,0.5771049
259050,0.6594147
259064,0.49923775
259078,0.34777066
259088,0.57269585
259124,0.14452757
259125,0.39631882
259135,0.33802205
259137,0.5514582
259146,0.2330983
259148,0.6869421
259168,0.3363781
259178,0.42285836
259194,0.5216686
259198,0.21732411
259204,0.41632932
259209,0.09904086
259223,0.10459753
259228,0.47958443
259234,0.7176419
259237,0.29730117
259246,0.20714235
259247,0.09691034
259249,0.5564352
259264,0.26968792
259274,0.50478184
259281,0.5865023
259283,0.30487332
259284,0.50478184
259285,0.23172887
259286,0.08247772
259291,0.41038844
259304,0.23518704
259309,0.29172888
259322,0.35309032
259323,0.67418164
259331,0.6071385
259339,0.49374855
259344,0.22435744
259350,0.40931043
259353,0.21815212
259356,0.24434556
259365,0.68972445
259377,0.56893516
259397,0.2556092
259403,0.49543878
259411,0.11149198
259415,0.35084546
259420,0.38728905
259423,0.5298019
259424,0.3632338
259431,0.24660479
259434,0.2616582
259438,0.70705825
259439,0.50478184
259441,0.03758543
259452,0.096895374
259460,0.27443627
259471,0.23545495
259483,0.50478184
259494,0.13418525
259496,0.1583879
259500,0.66882354
259512,0.18302035
259526,0.23734695
259528,0.32733706
259548,0.06632198
259568,0.35418403
259593,0.588607
259603,0.45107785
259611,0.23393297
259620,0.5192877
259621,0.7158864
259623,0.56155866
259633,0.50478184
259648,0.19890243
259678,0.1467221
259691,0.14761625
259693,0.21710014
259708,0.57057226
259720,0.4761465
259734,0.22807837
259741,0.47245434
259749,0.4161046
259750,0.05438182
259752,0.043997876
259755,0.26085287
259759,0.5381782
259776,0.10000615
259779,0.34195524
259790,0.5333899
259797,0.38044322
259799,0.50478184
259804,0.40927267
259807,0.47787336
259810,0.61561936
259811,0.67800146
259822,0.13391997
259833,0.15764141
259838,0.16585957
259844,0.637954
259846,0.50478184
259848,0.1623292
259861,0.6423298
259867,0.18921892
259876,0.53517187
259880,0.08845805
259897,0.3283275
259908,0.50478184
259912,0.1686785
259920,0.50478184
259922,0.115352295
259928,0.5935765
259932,0.07345002
259946,0.07977673
259962,0.653787
259982,0.22041273
259985,0.07309746
259994,0.5421364
259996,0.6323606
260000,0.46745715
260007,0.6971443
260018,0.5233509
260021,0.7263602
260038,0.2849045
260051,0.50478184
260052,0.20977692
260070,0.3937996
260074,0.38550758
260080,0.50478184
260092,0.17006941
260097,0.04817126
260101,0.12969428
260108,0.17337134
260117,0.2694995
260129,0.19102874
260142,0.17358652
260145,0.14792982
260146,0.64691246
260147,0.5296785
260148,0.66984063
260153,0.50478184
260156,0.27770436
260171,0.2502508
260202,0.083686695
260221,0.43803072
260222,0.56258845
260226,0.5531111
260227,0.6415613
260247,0.13220645
260251,0.20421064
260261,0.092927076
260264,0.31835884
260266,0.2798253
260268,0.5060339
260289,0.24276358
260301,0.34619305
260316,0.38987505
260348,0.18890607
260359,0.4532403
260364,0.62423015
260391,0.50478184
260422,0.30096143
260435,0.24936943
260438,0.5427639
260446,0.18027472
260447,0.6989246
260458,0.48010558
260461,0.6339846
260469,0.56425273
260471,0.39414686
260482,0.64463615
260484,0.22945933
260487,0.59156626
260489,0.383693
260500,0.27155292
260508,0.10114881
260509,0.66649526
260512,0.67532414
260525,0.23994729
260530,0.16107404
260533,0.39682648
260538,0.6888382
260541,0.77270895
260546,0.50262076
260551,0.09586844
260556,0.6229317
260561,0.15312716
260566,0.14190887
260572,0.52547944
260579,0.6485612
260582,0.6972588
260583,0.33670497
260584,0.53723645
260586,0.50478184
260589,0.6025472
260608,0.5824125
260632,0.09125388
260634,0.24437706
260635,0.61505675
260645,0.24774441
260659,0.435807
260665,0.5227312
260673,0.42604995
260675,0.5820997
260676,0.39216334
260700,0.67628914
260721,0.7068468
260723,0.5483368
260732,0.08252466
260738,0.10036453
260748,0.44599602
260782,0.50478184
260806,0.10229212
260820,0.37960553
260825,0.60933703
260830,0.2180286
260844,0.48155406
260858,0.44215235
260860,0.4579868
260863,0.29976285
260867,0.10141524
260875,0.17913516
260877,0.5730644
260902,0.6083503
260910,0.18737264
260913,0.22576721
260923,0.40539074
260926,0.68430346
260936,0.15731202
260937,0.74647397
260948,0.5757236
260949,0.50091314
260959,0.508182
260962,0.6422933
260986,0.62626535
260988,0.25154364
260992,0.6764742
